704,hsa:284208.1
705,hsa:284273.1
706,hsa:284273.2
707,hsa:285216.1
708,hsa:285973.1
709,hsa:286016.1
710,hsa:286297.1
711,hsa:2875.1
712,hsa:2876.1
713,hsa:2876.2
714,hsa:2877.1
715,hsa:2878.1
716,hsa:2879.1
717,hsa:2880.1
718,hsa:2882.1
719,hsa:28965.1
720,hsa:28972.1
721,hsa:28976.1
722,hsa:290.1
723,hsa:29085.1
724,hsa:291.1
725,hsa:29124.1
726,hsa:292.1
727,hsa:293.1
728,hsa:2936.1
729,hsa:2937.1
730,hsa:2944.1
731,hsa:2944.2
732,hsa:2954.1
733,hsa:2954.2
734,hsa:2954.3
735,hsa:2974.1
736,hsa:2977.1
737,hsa:29785.1
738,hsa:29796.1
739,hsa:29796.2
740,hsa:2982.1
741,hsa:2983.1
742,hsa:2984.1
743,hsa:2986.1
744,hsa:2987.1
745,hsa:29880.1
746,hsa:2990.1
747,hsa:29906.1
748,hsa:2992.1
749,hsa:29920.1
750,hsa:29922.1
751,hsa:29922.2
752,hsa:29925.1
753,hsa:29925.2
754,hsa:29926.1
755,hsa:29926.2
756,hsa:29929.1
757,hsa:29953.1
758,hsa:29958.1
759,hsa:29968.1
760,hsa:29968.2
761,hsa:2997.1
762,hsa:2998.1
763,hsa:29988.1
764,hsa:30.1
765,hsa:3000.1
766,hsa:30061.1
767,hsa:3028.1
768,hsa:3029.1
769,hsa:3030.1
770,hsa:3032.1
771,hsa:3033.1
772,hsa:3034.1
773,hsa:3036.1
774,hsa:3037.1
775,hsa:3038.1
776,hsa:3038.2
777,hsa:3067.1
778,hsa:3073.1
779,hsa:3074.1
780,hsa:3081.1
781,hsa:30814.1
782,hsa:30815.1
783,hsa:30833.1
784,hsa:3098.1
785,hsa:3098.2
786,hsa:3098.3
787,hsa:3098.4
788,hsa:3098.5
789,hsa:3099.1
790,hsa:31.1
791,hsa:31.2
792,hsa:31.3
793,hsa:31.4
794,hsa:31.5
795,hsa:3101.1
796,hsa:314.1
797,hsa:314.2
798,hsa:3141.1
799,hsa:3145.1
800,hsa:3155.1
801,hsa:3156.1
802,hsa:3157.1
803,hsa:3157.2
804,hsa:3158.1
805,hsa:316.1
806,hsa:3162.1
807,hsa:3163.1
808,hsa:3176.1
809,hsa:3177.1
810,hsa:318.1
811,hsa:318.2
812,hsa:318.3
813,hsa:32.1
814,hsa:3242.1
815,hsa:3251.1
816,hsa:3283.1
817,hsa:3284.1
818,hsa:3290.1
819,hsa:3290.2
820,hsa:3291.1
821,hsa:3292.1
822,hsa:3293.1
823,hsa:3294.1
824,hsa:3295.1
825,hsa:33.1
826,hsa:3340.1
827,hsa:337876.1
828,hsa:34.1
829,hsa:3417.1
830,hsa:3418.1
831,hsa:3419.1
832,hsa:341947.1
833,hsa:3420.1
834,hsa:3420.2
835,hsa:3420.3
836,hsa:3421.1
837,hsa:3421.2
838,hsa:3422.1
839,hsa:3423.1
840,hsa:3423.2
841,hsa:3425.1
842,hsa:343.1
843,hsa:347734.1
844,hsa:348477.1
845,hsa:349565.1
846,hsa:35.1
847,hsa:353.1
848,hsa:3550.1
849,hsa:36.1
850,hsa:3612.1
851,hsa:3613.1
852,hsa:3614.1
853,hsa:3614.2
854,hsa:3615.1
855,hsa:3620.1
856,hsa:3628.1
857,hsa:3631.1
858,hsa:3631.2
859,hsa:3632.1
860,hsa:3633.1
861,hsa:3635.1
862,hsa:3636.1
863,hsa:3658.1
864,hsa:366.1
865,hsa:37.1
866,hsa:3704.1
867,hsa:3704.2
868,hsa:3706.1
869,hsa:3707.1
870,hsa:3712.1
871,hsa:373156.1
872,hsa:374291.1
873,hsa:374907.1
874,hsa:374907.2
875,hsa:376497.1
876,hsa:376497.2
877,hsa:377677.1
878,hsa:377841.1
879,hsa:3795.1
880,hsa:3795.2
881,hsa:38.1
882,hsa:383.1
883,hsa:384.1
884,hsa:387893.1
885,hsa:389015.1
886,hsa:39.1
887,hsa:3906.1
888,hsa:3931.1
889,hsa:3938.1
890,hsa:3939.1
891,hsa:3945.1
892,hsa:3948.1
893,hsa:3948.2
894,hsa:3988.1
895,hsa:3990.1
896,hsa:3992.1
897,hsa:400410.1
898,hsa:4017.1
899,hsa:4023.1
900,hsa:4025.1
901,hsa:4047.1
902,hsa:4048.1
903,hsa:4051.1
904,hsa:4056.1
905,hsa:4056.2
906,hsa:410.1
907,hsa:411.1
908,hsa:411.2
909,hsa:412.1
910,hsa:4121.1
911,hsa:4122.1
912,hsa:4123.1
913,hsa:4124.1
914,hsa:4125.1
915,hsa:4126.1
916,hsa:4128.1
917,hsa:4129.1
918,hsa:4139.1
919,hsa:4143.1
920,hsa:4144.1
921,hsa:4166.1
922,hsa:4190.1
923,hsa:4191.1
924,hsa:4199.1
925,hsa:4200.1
926,hsa:4245.1
927,hsa:4247.1
928,hsa:4248.1
929,hsa:4249.1
930,hsa:4257.1
931,hsa:4258.1
932,hsa:4259.1
933,hsa:427.1
934,hsa:427.2
935,hsa:43.1
936,hsa:43.2
937,hsa:4329.1
938,hsa:435.1
939,hsa:4351.1
940,hsa:4353.1
941,hsa:4357.1
942,hsa:4363.1
943,hsa:438.1
944,hsa:440.1
945,hsa:440.2
946,hsa:440.3
947,hsa:443.1
948,hsa:445.1
949,hsa:445.2
950,hsa:4507.1
951,hsa:4512.1
952,hsa:4513.1
953,hsa:4514.1
954,hsa:4519.1
955,hsa:4522.1
956,hsa:4524.1
957,hsa:4535.1
958,hsa:4536.1
959,hsa:4537.1
960,hsa:4538.1
961,hsa:4539.1
962,hsa:4540.1
963,hsa:4541.1
964,hsa:4548.1
965,hsa:4594.1
966,hsa:4597.1
967,hsa:4598.1
968,hsa:4645.1
969,hsa:4668.1
970,hsa:4669.1
971,hsa:4694.1
972,hsa:4695.1
973,hsa:4696.1
974,hsa:4697.1
975,hsa:4698.1
976,hsa:47.1
977,hsa:47.2
978,hsa:4700.1
979,hsa:4701.1
980,hsa:4702.1
981,hsa:4704.1
982,hsa:4705.1
983,hsa:4706.1
984,hsa:4707.1
985,hsa:4708.1
986,hsa:4709.1
987,hsa:471.1
988,hsa:4710.1
989,hsa:4711.1
990,hsa:4712.1
991,hsa:4712.2
992,hsa:4713.1
993,hsa:4714.1
994,hsa:4715.1
995,hsa:4716.1
996,hsa:4717.1
997,hsa:4718.1
998,hsa:4719.1
999,hsa:4720.1
1000,hsa:4722.1
1001,hsa:4723.1
1002,hsa:4724.1
1003,hsa:4725.1
1004,hsa:4726.1
1005,hsa:4728.1
1006,hsa:4729.1
1007,hsa:4731.1
1008,hsa:4731.2
1009,hsa:4758.1
1010,hsa:4759.1
1011,hsa:476.1
1012,hsa:477.1
1013,hsa:478.1
1014,hsa:48.1
1015,hsa:480.1
1016,hsa:481.1
1017,hsa:482.1
1018,hsa:483.1
1019,hsa:4830.1
1020,hsa:4830.2
1021,hsa:4831.1
1022,hsa:4832.1
1023,hsa:4833.1
1024,hsa:4837.1
1025,hsa:4842.1
1026,hsa:4843.1
1027,hsa:4843.2
1028,hsa:4844.1
1029,hsa:4845.1
1030,hsa:4846.1
1031,hsa:4860.1
1032,hsa:4881.1
1033,hsa:4882.1
1034,hsa:4882.2
1035,hsa:4891.1
1036,hsa:490.1
1037,hsa:4907.1
1038,hsa:491.1
1039,hsa:492.1
1040,hsa:493.1
1041,hsa:4942.1
1042,hsa:495.1
1043,hsa:4952.1
1044,hsa:4952.2
1045,hsa:4953.1
1046,hsa:496.1
1047,hsa:4967.1
1048,hsa:4967.2
1049,hsa:50.1
1050,hsa:5009.1
1051,hsa:501.1
1052,hsa:5019.1
1053,hsa:5033.1
1054,hsa:5034.1
1055,hsa:5048.1
1056,hsa:50484.1
1057,hsa:50487.1
1058,hsa:5049.1
1059,hsa:5050.1
1060,hsa:50506.1
1061,hsa:5051.1
1062,hsa:50515.1
1063,hsa:5052.1
1064,hsa:5052.2
1065,hsa:5052.3
1066,hsa:5053.1
1067,hsa:50614.1
1068,hsa:50617.1
1069,hsa:50617.2
1070,hsa:50617.3
1071,hsa:50700.1
1072,hsa:50808.1
1073,hsa:50814.1
1074,hsa:5091.1
1075,hsa:5091.2
1076,hsa:5092.1
1077,hsa:5092.2
1078,hsa:50940.1
1079,hsa:5095.1
1080,hsa:5096.1
1081,hsa:51.1
1082,hsa:51.2
1083,hsa:51004.1
1084,hsa:51004.2
1085,hsa:51005.1
1086,hsa:51022.1
1087,hsa:51022.2
1088,hsa:5105.1
1089,hsa:51056.1
1090,hsa:5106.1
1091,hsa:51079.1
1092,hsa:51095.1
1093,hsa:51102.1
1094,hsa:51109.1
1095,hsa:51146.1
1096,hsa:51166.1
1097,hsa:51166.2
1098,hsa:51179.1
1099,hsa:51179.2
1100,hsa:51181.1
1101,hsa:51196.1
1102,hsa:51205.1
1103,hsa:51251.1
1104,hsa:51268.1
1105,hsa:51292.1
1106,hsa:51292.2
1107,hsa:51292.3
1108,hsa:51296.1
1109,hsa:5130.1
1110,hsa:51301.1
1111,hsa:51302.1
1112,hsa:5136.1
1113,hsa:5136.2
1114,hsa:5137.1
1115,hsa:5138.1
1116,hsa:51380.1
1117,hsa:51382.1
1118,hsa:5139.1
1119,hsa:5140.1
1120,hsa:5140.2
1121,hsa:5141.1
1122,hsa:5142.1
1123,hsa:5143.1
1124,hsa:5144.1
1125,hsa:51447.1
1126,hsa:51447.2
1127,hsa:51447.3
1128,hsa:51447.4
1129,hsa:51447.5
1130,hsa:51447.6
1131,hsa:5145.1
1132,hsa:5146.1
1133,hsa:5147.1
1134,hsa:51477.1
1135,hsa:51478.1
1136,hsa:5148.1
1137,hsa:5149.1
1138,hsa:5150.1
1139,hsa:5150.2
1140,hsa:5151.1
1141,hsa:5151.2
1142,hsa:5151.3
1143,hsa:5151.4
1144,hsa:5151.5
1145,hsa:5152.1
1146,hsa:5152.10
1147,hsa:5152.11
1148,hsa:5152.12
1149,hsa:5152.13
1150,hsa:5152.14
1151,hsa:5152.15
1152,hsa:5152.16
1153,hsa:5152.17
1154,hsa:5152.18
1155,hsa:5152.19
1156,hsa:5152.2
1157,hsa:5152.20
1158,hsa:5152.3
1159,hsa:5152.4
1160,hsa:5152.5
1161,hsa:5152.6
1162,hsa:5152.7
1163,hsa:51529.1
1164,hsa:5153.1
1165,hsa:51540.1
1166,hsa:51550.1
1167,hsa:51557.1
1168,hsa:5158.1
1169,hsa:5160.1
1170,hsa:51604.1
1171,hsa:51606.1
1172,hsa:51606.2
1173,hsa:51606.3
1174,hsa:5161.1
1175,hsa:5162.1
1176,hsa:5167.1
1177,hsa:5168.1
1178,hsa:5169.1
1179,hsa:51703.1
1180,hsa:51706.1
1181,hsa:5172.1
1182,hsa:51727.1
1183,hsa:51733.1
1184,hsa:51805.1
1185,hsa:51809.1
1186,hsa:5184.1
1187,hsa:5198.1
1188,hsa:52.1
1189,hsa:52.2
1190,hsa:52.3
1191,hsa:5207.1
1192,hsa:5208.1
1193,hsa:5209.1
1194,hsa:5210.1
1195,hsa:5211.1
1196,hsa:5211.2
1197,hsa:5213.1
1198,hsa:5214.1
1199,hsa:5223.1
1200,hsa:5224.1
1201,hsa:5224.2
1202,hsa:5226.1
1203,hsa:523.1
1204,hsa:5230.1
1205,hsa:5232.1
1206,hsa:5236.1
1207,hsa:5238.1
1208,hsa:5240.1
1209,hsa:5244.1
1210,hsa:5244.2
1211,hsa:5244.3
1212,hsa:525.1
1213,hsa:5250.1
1214,hsa:5250.2
1215,hsa:5250.3
1216,hsa:5250.4
1217,hsa:526.1
1218,hsa:5264.1
1219,hsa:527.1
1220,hsa:528.1
1221,hsa:528.2
1222,hsa:5281.1
1223,hsa:5281.2
1224,hsa:5286.1
1225,hsa:5287.1
1226,hsa:5288.1
1227,hsa:5289.1
1228,hsa:529.1
1229,hsa:5290.1
1230,hsa:5291.1
1231,hsa:5293.1
1232,hsa:5294.1
1233,hsa:5295.1
1234,hsa:5295.2
1235,hsa:5295.3
1236,hsa:5296.1
1237,hsa:5297.1
1238,hsa:5298.1
1239,hsa:53.1
1240,hsa:5305.1
1241,hsa:5313.1
1242,hsa:5313.2
1243,hsa:5315.1
1244,hsa:5315.2
1245,hsa:5315.3
1246,hsa:5319.1
1247,hsa:5320.1
1248,hsa:5321.1
1249,hsa:5322.1
1250,hsa:533.1
1251,hsa:5330.1
1252,hsa:5331.1
1253,hsa:5332.1
1254,hsa:5332.2
1255,hsa:5333.1
1256,hsa:5334.1
1257,hsa:53343.1
1258,hsa:53343.2
1259,hsa:53343.3
1260,hsa:5335.1
1261,hsa:5335.2
1262,hsa:53354.1
1263,hsa:53354.2
